1658422877456.0,2022-07-21T12:01:17.456,17.72,0.353,0.937,0.186
1658422877496.0,2022-07-21T12:01:17.496,17.76,0.352,0.939,0.176
1658422877536.0,2022-07-21T12:01:17.536,17.8,0.36,0.936,0.177
1658422877576.0,2022-07-21T12:01:17.576,17.84,0.349,0.939,0.183
1658422877616.0,2022-07-21T12:01:17.616,17.88,0.35,0.945,0.181
1658422877656.0,2022-07-21T12:01:17.656,17.92,0.353,0.945,0.177
1658422877696.0,2022-07-21T12:01:17.696,17.96,0.348,0.942,0.18
1658422877736.0,2022-07-21T12:01:17.736,18.0,0.347,0.951,0.182
1658422877776.0,2022-07-21T12:01:17.776,18.04,0.355,0.95,0.189
1658422877816.0,2022-07-21T12:01:17.816,18.08,0.354,0.943,0.193
1658422877856.0,2022-07-21T12:01:17.856,18.12,0.351,0.943,0.19
1658422877896.0,2022-07-21T12:01:17.896,18.16,0.358,0.942,0.192
1658422877936.0,2022-07-21T12:01:17.936,18.2,0.36,0.943,0.189
1658422877976.0,2022-07-21T12:01:17.976,18.24,0.355,0.94,0.19
1658422878016.0,2022-07-21T12:01:18.016,18.28,0.345,0.933,0.198
1658422878056.0,2022-07-21T12:01:18.056,18.32,0.336,0.943,0.185
1658422878096.0,2022-07-21T12:01:18.096,18.36,0.333,0.967,0.182
1658422878136.0,2022-07-21T12:01:18.136,18.4,0.322,0.978,0.192
1658422878176.0,2022-07-21T12:01:18.176,18.44,0.308,0.972,0.215
1658422878216.0,2022-07-21T12:01:18.216,18.48,0.291,0.961,0.239
1658422878256.0,2022-07-21T12:01:18.256,18.52,0.301,0.94,0.242
1658422878296.0,2022-07-21T12:01:18.296,18.56,0.334,0.926,0.256
1658422878336.0,2022-07-21T12:01:18.336,18.6,0.334,0.877,0.269
1658422878376.0,2022-07-21T12:01:18.376,18.64,0.379,0.802,0.274
1658422878416.0,2022-07-21T12:01:18.416,18.68,0.339,0.676,0.316
1658422878456.0,2022-07-21T12:01:18.456,18.72,0.324,0.638,0.325
1658422878496.0,2022-07-21T12:01:18.496,18.76,0.361,0.61,0.312
1658422878536.0,2022-07-21T12:01:18.536,18.8,0.261,0.575,0.258
1658422878576.0,2022-07-21T12:01:18.576,18.84,0.261,0.518,0.308
1658422878616.0,2022-07-21T12:01:18.616,18.88,0.212,0.404,0.358
1658422878656.0,2022-07-21T12:01:18.656,18.92,0.168,0.473,0.312
1658422878696.0,2022-07-21T12:01:18.696,18.96,0.035,0.628,0.325
1658422878736.0,2022-07-21T12:01:18.736,19.0,-0.051,0.81,0.41
1658422878776.0,2022-07-21T12:01:18.776,19.04,-0.16,0.966,0.516
1658422878816.0,2022-07-21T12:01:18.816,19.08,-0.209,1.099,0.716
1658422878856.0,2022-07-21T12:01:18.856,19.12,-0.278,1.038,0.882
1658422878896.0,2022-07-21T12:01:18.896,19.16,0.012,0.729,1.294
1658422878936.0,2022-07-21T12:01:18.936,19.2,0.065,0.411,1.611
1658422878976.0,2022-07-21T12:01:18.976,19.24,0.085,0.15,1.501
1658422879016.0,2022-07-21T12:01:19.016,19.28,-0.021,0.343,1.546
1658422879056.0,2022-07-21T12:01:19.056,19.32,0.282,0.832,1.373
1658422879096.0,2022-07-21T12:01:19.096,19.36,0.143,0.991,1.209
1658422879136.0,2022-07-21T12:01:19.136,19.4,0.253,0.708,0.722
1658422879176.0,2022-07-21T12:01:19.176,19.44,0.884,1.476,-0.646
1658422879216.0,2022-07-21T12:01:19.216,19.48,1.496,1.348,-1.751
1658422879256.0,2022-07-21T12:01:19.256,19.52,-0.851,1.566,0.866
1658422879296.0,2022-07-21T12:01:19.296,19.56,0.697,0.056,2.0
1658422879336.0,2022-07-21T12:01:19.336,19.6,1.732,-1.332,0.561
1658422879376.0,2022-07-21T12:01:19.376,19.64,1.019,0.792,-0.146
1658422879416.0,2022-07-21T12:01:19.416,19.68,-0.846,1.477,-0.139
1658422879456.0,2022-07-21T12:01:19.456,19.72,0.6,0.788,1.794
1658422879496.0,2022-07-21T12:01:19.496,19.76,-0.345,0.083,0.39
1658422879536.0,2022-07-21T12:01:19.536,19.8,1.347,-0.255,-0.609
1658422879576.0,2022-07-21T12:01:19.576,19.84,1.676,-0.547,0.47
1658422879616.0,2022-07-21T12:01:19.616,19.88,0.932,-0.143,0.689
1658422879656.0,2022-07-21T12:01:19.656,19.92,0.804,-0.028,0.688
1658422879696.0,2022-07-21T12:01:19.696,19.96,0.285,-0.056,0.693
1658422879736.0,2022-07-21T12:01:19.736,20.0,0.988,-0.083,0.802
1658422879776.0,2022-07-21T12:01:19.776,20.04,0.961,-0.096,0.501
1658422879816.0,2022-07-21T12:01:19.816,20.08,0.918,-0.057,0.427
1658422879856.0,2022-07-21T12:01:19.856,20.12,0.767,-0.127,0.614
1658422879896.0,2022-07-21T12:01:19.896,20.16,0.779,-0.043,0.618
1658422879936.0,2022-07-21T12:01:19.936,20.2,0.788,-0.055,0.645
1658422879976.0,2022-07-21T12:01:19.976,20.24,0.867,-0.003,0.705
1658422880016.0,2022-07-21T12:01:20.016,20.28,0.869,-0.067,0.567
1658422880056.0,2022-07-21T12:01:20.056,20.32,0.829,-0.049,0.564
1658422880096.0,2022-07-21T12:01:20.096,20.36,0.89,-0.066,0.625
1658422880136.0,2022-07-21T12:01:20.136,20.4,0.816,-0.075,0.581
1658422880176.0,2022-07-21T12:01:20.176,20.44,0.835,-0.073,0.573
1658422880216.0,2022-07-21T12:01:20.216,20.48,0.86,-0.091,0.595
1658422880256.0,2022-07-21T12:01:20.256,20.52,0.865,-0.048,0.596
1658422880296.0,2022-07-21T12:01:20.296,20.56,0.843,-0.045,0.618
1658422880336.0,2022-07-21T12:01:20.336,20.6,0.839,-0.059,0.593
1658422880376.0,2022-07-21T12:01:20.376,20.64,0.824,-0.073,0.587
1658422880416.0,2022-07-21T12:01:20.416,20.68,0.861,-0.065,0.599
1658422880456.0,2022-07-21T12:01:20.456,20.72,0.809,-0.071,0.592
1658422880496.0,2022-07-21T12:01:20.496,20.76,0.871,-0.058,0.607
1658422880536.0,2022-07-21T12:01:20.536,20.8,0.867,-0.07,0.585
1658422880576.0,2022-07-21T12:01:20.576,20.84,0.833,-0.061,0.601
1658422880616.0,2022-07-21T12:01:20.616,20.88,0.854,-0.068,0.597
1658422880656.0,2022-07-21T12:01:20.656,20.92,0.842,-0.073,0.595
1658422880696.0,2022-07-21T12:01:20.696,20.96,0.829,-0.074,0.589
1658422880736.0,2022-07-21T12:01:20.736,21.0,0.849,-0.064,0.605
1658422880776.0,2022-07-21T12:01:20.776,21.04,0.853,-0.073,0.593
1658422880816.0,2022-07-21T12:01:20.816,21.08,0.845,-0.075,0.591
1658422880856.0,2022-07-21T12:01:20.856,21.12,0.831,-0.063,0.595
1658422880896.0,2022-07-21T12:01:20.896,21.16,0.855,-0.064,0.604
1658422880936.0,2022-07-21T12:01:20.936,21.2,0.848,-0.074,0.587
1658422880976.0,2022-07-21T12:01:20.976,21.24,0.837,-0.068,0.593
1658422881016.0,2022-07-21T12:01:21.016,21.28,0.843,-0.07,0.608
1658422881056.0,2022-07-21T12:01:21.056,21.32,0.848,-0.071,0.589
1658422881096.0,2022-07-21T12:01:21.096,21.36,0.842,-0.069,0.6
1658422881136.0,2022-07-21T12:01:21.136,21.4,0.834,-0.07,0.603
1658422881176.0,2022-07-21T12:01:21.176,21.44,0.847,-0.069,0.596
1658422881216.0,2022-07-21T12:01:21.216,21.48,0.846,-0.073,0.595
1658422881256.0,2022-07-21T12:01:21.256,21.52,0.839,-0.074,0.598
1658422881296.0,2022-07-21T12:01:21.296,21.56,0.841,-0.07,0.602
1658422881336.0,2022-07-21T12:01:21.336,21.6,0.842,-0.07,0.599
1658422881376.0,2022-07-21T12:01:21.376,21.64,0.837,-0.071,0.596
1658422881416.0,2022-07-21T12:01:21.416,21.68,0.851,-0.07,0.599
1658422881456.0,2022-07-21T12:01:21.456,21.72,0.847,-0.073,0.595
1658422881496.0,2022-07-21T12:01:21.496,21.76,0.844,-0.074,0.596
1658422881536.0,2022-07-21T12:01:21.536,21.8,0.855,-0.069,0.61
1658422881576.0,2022-07-21T12:01:21.576,21.84,0.885,-0.089,0.616
1658422881616.0,2022-07-21T12:01:21.616,21.88,0.878,-0.102,0.63
1658422881656.0,2022-07-21T12:01:21.656,21.92,1.023,-0.1,0.671
1658422881696.0,2022-07-21T12:01:21.696,21.96,1.011,-0.142,0.609
1658422881736.0,2022-07-21T12:01:21.736,22.0,1.121,-0.132,0.61
1658422881776.0,2022-07-21T12:01:21.776,22.04,0.776,-0.174,0.308
1658422881816.0,2022-07-21T12:01:21.816,22.08,-0.414,-0.228,-0.602
1658422881856.0,2022-07-21T12:01:21.856,22.12,0.33,0.529,1.318
