,w_gyroscope_time,w_gyroscope_x,w_gyroscope_y,w_gyroscope_z
0,p_accelerometer_y,p_accelerometer_z,p_gyroscope_time,participant_uuid
1,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
2,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
3,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
4,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
5,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
6,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
7,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
8,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
9,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
10,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
11,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
12,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
13,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
14,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
15,0.7807764,-1.9016455,2023-05-25 12:41:20.219000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
16,0.3305127,-1.8345851,2023-05-25 12:44:12.923000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
17,0.3305127,-1.8345851,2023-05-25 12:44:12.923000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
18,0.4263135,-1.7292042,2023-05-25 12:44:22.179000,66c02f7b-9a45-45a6-b6c0-5bae5f903e3d
19,0.36883304,-1.8058448,2023-05-25 12:44:29.480000,
20,0.364043,-1.7627344,2023-05-25 12:44:29.522000,
21,0.35925296,-1.7579445,2023-05-25 12:44:29.558000,
22,0.39278322,-1.7627344,2023-05-25 12:44:29.594000,
23,0.43110353,-1.7723145,2023-05-25 12:44:29.638000,
24,0.4406836,-1.8441651,2023-05-25 12:44:29.679000,
25,0.40715334,-1.8058448,2023-05-25 12:44:29.719000,
26,0.34967285,-1.7339942,2023-05-25 12:44:29.760000,
27,0.3784131,-1.7579445,2023-05-25 12:44:29.802000,
28,0.3784131,-1.7962648,2023-05-25 12:44:29.840000,
29,0.3879932,-1.7771046,2023-05-25 12:44:29.880000,
30,0.4023633,-1.7818946,2023-05-25 12:44:29.900000,
31,0.41194338,-1.8250049,2023-05-25 12:44:29.957000,
32,0.4167334,-1.8250049,2023-05-25 12:44:29.998000,
33,0.4023633,-1.7771046,2023-05-25 12:44:30.056000,
34,0.38320315,-1.7771046,2023-05-25 12:44:30.074000,
35,0.39278322,-1.7723145,2023-05-25 12:44:30.114000,
36,0.4023633,-1.7914747,2023-05-25 12:44:30.157000,
37,0.4263135,-1.7818946,2023-05-25 12:44:30.202000,
38,0.43589357,-1.8058448,2023-05-25 12:44:30.499000,
39,0.4406836,-1.7914747,2023-05-25 12:44:30.598000,
40,0.46942386,-1.7818946,2023-05-25 12:44:30.634000,
41,0.5029541,-1.8010547,2023-05-25 12:44:30.676000,
42,0.51732427,-1.8250049,2023-05-25 12:44:30.721000,
43,0.50774413,-1.8202149,2023-05-25 12:44:30.739000,
44,0.50774413,-1.7866846,2023-05-25 12:44:30.758000,
45,0.4742139,-1.7818946,2023-05-25 12:44:30.800000,
